time,motorSignalL,motorSignalR,diffEncoderPulseL,diffEncoderPulseR,desiredRotRateL,desiredRotRateL
10.9932853,25383,16383,0,0,192,0
11.0153733,25383,16383,0,0,192,0
11.0433758,25383,16383,32,-16,192,0
11.0623882,25383,16383,0,0,192,0
11.0874231,25383,16383,0,0,192,0
11.107423,25383,16383,0,0,192,0
11.130457,25383,16383,0,0,192,0
11.1505534,25383,16383,0,0,192,0
11.1705743,25383,16383,0,0,192,0
11.1895728,25383,16383,0,0,192,0
11.2116884,25383,16383,0,0,192,0
11.2317031,25383,16383,33,-15,192,0
11.2517276,25383,16383,0,0,192,0
11.2708404,25383,16383,0,0,192,0
11.2898528,25383,16383,33,-16,192,0
11.3108675,25383,16383,0,0,192,0
11.3409089,25383,16383,20,-15,192,0
11.3609151,25383,16383,0,0,192,0
11.3789354,25383,16383,0,0,192,0
11.4009314,25383,16383,0,0,192,0
11.4199635,25383,16383,0,0,192,0
11.4609763,25383,16383,12,-12,192,0
11.4799909,25383,16383,0,0,192,0
11.4990011,25383,16383,0,0,192,0
11.5390358,25383,16383,0,-9,192,0
11.5830613,25383,16383,7,0,192,0
11.6060819,25383,16383,0,0,192,0
11.6251174,25383,16383,0,0,192,0
11.644124,25383,16383,0,0,192,0
11.668121,25383,16383,3,-4,192,0
11.689138,25383,16383,0,0,192,0
11.7321692,25383,16383,0,-1,192,0
11.7511802,25383,16383,0,0,192,0
11.7751977,25383,16383,0,0,192,0
11.7982134,25383,16383,0,0,192,0
11.8222309,25383,16383,0,0,192,0
11.8432778,25383,16383,0,0,192,0
11.8612874,25383,16383,0,0,192,0
11.8792998,25383,16383,0,0,192,0
11.8983131,25383,16383,0,0,192,0
11.9203376,25383,16383,0,0,192,0
11.9383451,25383,16383,0,0,192,0
11.9583562,25383,16383,0,0,192,0
11.9814009,25383,16383,0,0,192,0
12.0064242,25383,16383,0,0,192,0
12.025429,25383,16383,0,0,192,0
12.0455767,25383,16383,0,0,192,0
12.0785758,25383,16383,0,0,192,0
12.1095949,25383,16383,0,0,192,0
12.1536298,25383,16383,0,0,192,0
12.1996826,25383,16383,0,0,192,0
12.2336817,25383,16383,0,0,192,0
12.2627026,25383,16383,0,0,192,0
12.2927244,25383,16383,0,0,192,0
12.3187415,25383,16383,0,0,192,0
12.3387562,25383,16383,0,0,192,0
12.3627728,25383,16383,0,0,192,0
12.3887926,25383,16383,0,0,192,0
12.4138276,25383,16383,0,0,192,0
12.4328261,25383,16383,0,0,192,0
12.4518871,25383,16383,0,0,192,0
12.4739032,25383,16383,0,0,192,0
